Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
3.978258729,0.3422957639498625,-0.5011876095139551,0.9755587267504593,
3.988308366,-0.7451357856906959,-0.1404610052747386,3.814379095047829,
3.998372065,-2.2701343548709163,0.1404590308632172,5.372921275305842,
4.008869253,-4.352045889887334,1.3650134801837384,4.187246169414595,
4.018375973,-5.592364928081132,2.2948576927163264,0.7563978876801141,
4.028482537,-3.566010634862977,1.6405194854718896,0.6855634090210447,
4.038591808,-2.213077827901521,1.3277384643540744,-0.2943082144335545,
4.048668476,-0.29946472613881303,1.0085603240955638,-1.0513904802382497,
4.058771498,0.8598457148164886,0.34333087951570906,-1.1284166902208739,
4.069343478,1.235669769485027,-0.40720365881418985,-0.6115983271522856,
4.078978739,0.46755765091517,-1.180014407153891,-0.5275862331329613,
4.089308532,-0.04350263109891861,-1.3577293678251632,-0.13476468047609558,
4.099389887,-0.5787647742516935,-0.8793244778416733,0.9073295520058426,
4.109480149,-0.7235009971052122,-0.14034350866494005,2.361582177981628,
4.119526191,-0.9580423595738181,0.20184453205730613,2.705210414016163,
4.129439005,-1.1188603689060028,0.23042856754037633,1.5014531822871486,
4.139682287,-0.5235082189071509,0.4371706891153089,0.9291807343062821,
4.149813017,-0.07021076518919722,0.4148587741926377,0.35644196903682257,
4.159743435,0.16218265661695286,0.31273342438340723,-0.41586876363772873,
4.169821249,0.23700625712949996,0.1888952356004756,-0.6199989354707292,
4.180343958,-0.19346727518018914,-0.005943671749111701,-0.2316795377808809,
4.190214063,-0.5072002537073836,-0.12733794521178865,0.20538970717763938,
4.200129429,-0.8616162401057996,0.11648100796631145,0.8385190716503139,
4.21022219,-1.0455502161675865,0.21193709519140835,0.42947996068939176,
4.220507295,-0.8249479921097895,-0.056463125970896755,-0.28848542842114355,
4.230398546,-1.0353692246624104,-0.02601690580601357,-0.5870452091919933,
4.240519172,-0.21154901370591106,-0.1855344413928579,-0.38919106847664153,
4.250612142,0.707996297000359,-0.7038821887344033,-0.17344697099225037,
4.260747299,1.0337451363551702,-0.563105750987523,-0.2153719566766128,
4.270940373,0.8614725800314018,-0.5730679900722446,-0.3485106390717583,
4.280896468,0.2639679695732171,-0.06772067318572539,-1.056445611477134,
4.290990531,-0.8614280155844074,0.35188005630005215,-1.8947742565156922,
4.301061418,-0.7810797636943327,0.8522819381064481,-1.9371988760377494,
4.311326054,-0.08473193210262187,1.0534056743865259,-0.9368436802979732,
4.321278087,0.6370674168117991,0.4979594485668386,0.005177460546777368,
4.331504963,0.8429267720419686,-0.015350473983443358,0.9809764563524617,
4.341456005,0.27211563714651454,-0.10804835404027013,1.370881934124938,
4.351678454,-0.37606950657917504,0.03231360558614327,1.0239211234718262,
4.361653924,-0.5919905826040384,0.09097310736930542,0.2751748016094915,
4.371869133,-0.37016291019028635,0.4328664528143893,-0.0058733423061578804,
4.381847311,0.22867865088219475,0.20072584047416786,-0.16175815260469228,
4.39195476,0.31318746187396873,0.1912264243324593,-0.3515882237439101,
4.40209398,-0.33171984213107386,0.2832255852667487,-0.5953899179843862,
4.412288512,-0.759539100786158,0.5904991541264852,-0.7368008259890715,
4.42222919,-0.6765842940490315,0.3919542244242358,-0.5243184378908667,
4.432459348,-0.3803770705923136,-0.027370992408853212,0.021078315483205046,
4.442600963,-0.1012733590495345,-0.43178410776985565,0.6719163633240646,
4.452541068,0.045395182618160446,-0.5714400883399078,0.9550814610205798,
4.462623674,0.0171625034401095,-0.7176409622734887,0.8943096146172458,
4.472849091,-0.3042199837057371,-0.4783447949652757,0.5354038989691876,
4.48281404,-0.4808807851384942,-0.0340800260356966,0.22912573148003723,
4.492906645,-0.4728112506577066,0.09148826798980192,-0.050373273458548695,
4.503038157,-0.33994177258679803,0.11532852332738841,-0.2739732403488695,
4.513100397,-0.13404739718969294,0.10758569463847323,-0.6214040866638619,
4.523191805,0.09962111058763162,0.13586790263460724,-0.6771674435254251,
4.533494306,-0.027563362575121708,0.25043130636061584,-0.3616897806260049,
4.543484932,-0.29020127073450724,0.3305894908892739,-0.17059953568244346,
4.553610974,-0.29345257935344254,0.3525781295766537,-0.07135740564556414,
4.563853215,-0.18113194615577918,0.2858932226554636,-0.2716061881883256,
4.573716862,-0.03381460253147492,0.2478681730950738,-0.5965265124403087,
4.583777331,0.0572242192924165,0.32470864675242694,-0.5116976808995126,
4.594054832,0.06876371324063485,0.24061332243123879,-0.0071322688651180854,
4.603975719,-0.06374143743514105,0.20398281492741255,0.20115301059149893,
4.614296605,-0.05482386894225347,0.14786337596536736,0.35245835818023075,
4.624344575,0.04807825607300387,0.25619658456135674,0.5501177790734815,
4.634671607,0.05378548083496559,0.11685073078385066,0.5013857271650348,
4.644502754,0.3150097193542518,-0.19382372140319326,0.2823562929136685,
4.654737391,0.7193559696057159,-0.26998054694677354,-0.1456954710401579,
4.664555412,0.8819425813181178,-0.17384652862187266,-0.5187822526866182,
4.674649476,0.671077498739797,-0.10460075195023233,-0.3613957362313265,
4.684947446,0.3261722635792401,-0.07984988256604453,0.1207707248577119,
4.695036249,0.3030758151663706,-0.15581716191221062,0.2728296536166379,
4.704956458,0.05858594967948316,0.6146754178090985,-0.7470782265695801,
4.715373386,0.058360916726008405,1.0012267234074352,-1.9422460926082028,
4.72512995,-0.28658415289543837,0.7052134038724329,-1.5652890310689846,
4.735477086,-0.31354323555487607,0.41860301985087567,-0.2600742424333129,
4.745523754,-0.5189851564523238,0.19697653209163768,0.4546557549791306,
4.755445057,-0.6450314913079467,0.34911717538034104,1.0685772803749067,
4.765523964,-0.47388724462273335,0.18735648444489783,1.5214076922198476,
4.775612507,0.2261443738553317,-0.4400459190114647,1.201803277799316,
4.785936414,1.1079504493406132,-0.6661560741984296,-0.061360112135547595,
4.796017613,1.2158025744383107,-0.4601411984700716,-0.9071699073353914,
